-5.027187339252939324e+01 , 3.714132138698902907e-01 , -5.879431107969386261e+01
-1.004025521973308699e+01 , -6.414520949856874488e+00 , 3.679054980203269043e-01
-3.086984512602827024e+00 , -2.585465130514408294e+00 , -1.367259602248968475e+00
7.493380147475892095e-02 , 3.978868637149234055e-02 , -1.186593750000000252e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.813491859274114937e+00 , -2.450612872454516200e+00 , -1.145424043626021904e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.024610977177771609e+00 , -2.495086514082344831e+00 , 1.576551393616459240e+00
3.497002638210604530e-01 , -3.596491776231713899e-01 , -3.436371268787733468e-01
-1.333195316779283157e-01 , 1.877408549633582391e+00 , -6.112646832769077498e+00
-1.434914855823532509e+00 , -6.481317851810518560e-01 , 6.941596475948921263e-01
1.190798813168847392e-02 , -9.177556400001583015e-01 , -1.796147812606259775e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.055608878121812921e+01 , -3.154020462269311409e+01 , -6.073819876951885854e-01
2.215884580378592261e+00 , -1.674373973068388755e-01 , -2.067353034287617852e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.664922305168939687e+01 , -1.644878198572235561e+01 , 1.070309611566836239e+00
-5.490020979040765248e+00 , -3.092589929153555683e+00 , -2.268574274887838471e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
6.654278245936090519e-01 , -3.446099721068196509e-02 , 0.000000000000000000e+00
2.457846947460734288e+00 , 3.440522693745911020e-01 , 1.992513702908435824e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-6.445557855840247896e+01 , 1.698893970934208353e+00 , -5.343442845746450587e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-8.938497451373812741e-02 , -1.597082662744935044e+00 , -1.274055075690166072e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-9.463060461058046258e+01 , -1.374766858912524583e+02 , -1.606444955316112255e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.293307169407083279e+02 , -1.249830421443000716e+02 , 4.125190498258999861e-01
-3.230008976349277194e+00 , -1.138142766119331917e+01 , 1.736002060692801718e-01
-2.900726902106190330e+00 , 1.929827943973828175e+00 , -1.050128835903158731e+01
-5.952878656362806664e-01 , -6.990142346937209261e-01 , 1.591945493461690564e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.075380634116017831e+01 , -5.908443106416740420e+00 , 1.051068344970631951e+00
1.006064063776163975e+00 , 2.649081093750000337e-01 , 3.076184453125000579e-02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.477907605005392533e+00 , -7.515349928272768709e-01 , -4.518882429414762925e+00
-1.611454451767174874e+02 , -1.799967626610484217e+02 , -3.258597274645030240e+01
7.896094087501678849e-02 , -9.700070541419378856e-01 , -9.290531856550763301e-01
8.884781588532245644e-01 , -1.815760445398440170e+00 , -4.280968519732465394e-01
2.175470654256294600e-01 , -8.882403630710474118e+00 , -1.370860118893079616e+01
2.545293597005763075e+00 , -3.168772220771920445e-02 , -5.002875000000000227e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 1.069632593948793620e+00 , 0.000000000000000000e+00
-5.167683523446579130e+01 , 8.679024065160112489e-01 , -5.406249514311664228e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-6.006362198559959786e+00 , -4.053338122094264362e-01 , -3.602045524084509065e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-6.654528644872713983e+01 , -8.273624530959682488e+01 , 1.078701278063885216e-01
6.225036282011149336e-01 , -3.097233340219377684e+00 , -1.162364030646844348e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.200428794158584722e+00 , -3.680436880602393046e+00 , 2.321208832572693836e+00
2.399221101629408354e-02 , -8.777054287770813534e-01 , -1.026871312942506886e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.848784329183085617e+01 , -7.519713086962273962e+01 , -4.916565069096287544e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.335570607717802449e+00 , -1.707105990625576553e+00 , -1.150665618552474179e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , -8.105906145081595682e+00
2.547700622361958267e+00 , 1.199219595796399140e+00 , 1.228689270496312158e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.035744843305385388e+01 , -5.212491522074657979e+01 , 4.857537577870867929e-01
-1.117427799336053518e+01 , 1.406873339032337356e+00 , -1.143032618495709940e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.319372707729674854e+00 , 4.545540911341030554e-01 , 3.365891677974314211e-01
-4.534444433567383470e+00 , -3.449934649735632242e+00 , 1.169135776599681265e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.433807958164433671e+01 , -2.622155716229355704e+01 , 1.787305644676406624e+00
-2.839901841775319125e-01 , -1.082881733524766243e+00 , -7.235711025159216048e-01
1.298680671255848296e+00 , -5.302954002994035676e+01 , -4.962060188242187309e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.342286774246701100e+02 , -7.191937851973418105e+01 , -2.460750404237069233e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.413301579376067263e+00 , -1.303818624528003234e+00 , -1.271631110984402735e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.028206609019190587e+00 , -9.731404615312225559e+00 , 1.599155243348040489e+00
2.311855693898473341e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.431968964914620113e+00 , -2.222073103955614914e-01 , -5.598993195548268575e-01
-5.171982643260958667e+01 , -5.114978662837438605e+01 , -8.482444935594702917e-01
-6.693632317805926846e+01 , -7.284949145358571343e+01 , 7.776246201600816033e-01
2.113140395095602031e+00 , 2.672352951117893394e-01 , 2.037263301643362223e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.036077951716102419e+01 , -9.878872016439624204e+00 , 1.453908052234983206e+00
